ID,FiscalWeekBeginDate,Invoice Date,Region,Facility Name,Branch Id,Channel,soldto_name,shipto_name,Product Type,Major Code,Major Desc,Mid Code,Mid Desc,Minor Code,Minor Desc,Item,Item Desc,Sales,Gross Profit,GM Percent,TLE
321,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,PAT'S HARDWARE INC 9717,PAT'S HARDWARE INC 9717 (PATHARSAILA-1),Specialty,3,Siding Products (03),2,Panels (0302),YPI,Yellow Pine (0302YPI),198557-CMA,YELLOW PINE 11/32 R/S 4OC PREM (3/8X4X8),3007.2,651.84,0.22,0.07
322,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,PAT'S HARDWARE INC 9717,PAT'S HARDWARE INC 9717 (PATHARSAILA-1),Structural,8,Reinforcing Products (08),1,Rebar (0801),STE,Steel (0801STE),312276,STEEL REBAR ROD #5 GRADE 40 (5/8X20),950.4,209.91,0.22,0.04
323,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,PAT'S HARDWARE INC 9717,PAT'S HARDWARE INC 9717 (PATHARSAILA-1),Structural,8,Reinforcing Products (08),1,Rebar (0801),STE,Steel (0801STE),312305,STEEL REBAR ROD #4 GRADE 40 20ft (1/2X20),1785,315.56,0.18,0.08
324,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,PRESTIGE ENTRIES,PRESTIGE DOORS INC (PREENTHAMLA-1),Specialty,2,Industrial Products (02),2,Panels (0202),PLI,Plywood Import (0202PLI),111535,VC RC LAUAN BB-CC EXT (5.2MMX48X96),2392,505.54,0.21,0.08
325,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,SPEARS HARDWARE  and  SUPPLY,SPEARS HARDWARE  and  SUPPLY (SPEHARMCCMS-1),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),649207,HUBER ADVANTECH OSB T and G (23/32X4X8 (3/4)),1490.4,166.2,0.11,0.08
326,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,THE HOME DEPOT,HOME DEPOT #0357 BATON ROUGE (THEHOMATLGA-18),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),518248,PNLG EUCATEX DECO SLATWALL NAT OAK HDF (5/16X48X96),888.3,206.43,0.23,0.02
327,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,THE HOME DEPOT,HOME DEPOT #0367 N BATON ROUGE (THEHOMATLGA-29),Specialty,1,Specialty Products (01),3,Other (0103),MET,Metal Products (0103MET),741341,CD CORNER BEAD METAL 37454 50/BOX (1-1/4X10),87.78,13.28,0.15,0
328,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,THE HOME DEPOT,HOME DEPOT #0367 N BATON ROUGE (THEHOMATLGA-29),Specialty,1,Specialty Products (01),3,Other (0103),MIS,Miscellaneous (0103MIS),742012,CD CORNER BEAD TAPE ON PAPER FC 37506 (8'),102.74,14.74,0.14,0
329,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,THE HOME DEPOT,HOME DEPOT #0380 ZACHARY (THEHOMATLGA-215),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),266835,PNLG EUCATEX SHIPLAP WHITE HDBD/C (7/32X48X96 (.2188)),1102.5,304.58,0.28,0.03
330,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,THE HOME DEPOT,HOME DEPOT #2905 HATTIESBURG (THEHOMATLGA-23),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),688840,NRP POLYWALL WHITE PANEL (.060X48X96),911.33,185.44,0.2,0.01
331,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,US LBM HOLDINGS LLC,BAILEY LUMBER  and  SUPPLY 9514 (USLBMGREWI-190),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),139133-IFY,YELLOW PINE #2 KDHT S4S (2X8X16),1576.96,81.92,0.05,0.18
332,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),186570,OSB WINDBRACE (7/16X4X121-1/8 (10FT)),2669.6,68.05,0.03,0.22
333,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),665353,OSB RADIANT BARRIER (7/16X4X8),7011.84,62.86,0.01,0.49
334,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SPF,Spruce-Pine-Fir (0601SPF),167267,EURO SPF #2 and BTR PREM KDHT S4S (2X4X12),5376,563.2,0.1,0.27
335,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SPF,Spruce-Pine-Fir (0601SPF),168570,EURO SPF #2 and BTR PREM KDHT S4S (2X4X16),4954.88,1075.65,0.22,0.2
336,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),102807-IFY,YELLOW PINE #2 KDHT S4S (2X8X14),2867.21,143.36,0.05,0.31
337,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),102969-IFY,YELLOW PINE #2 KDHT S4S (2X6X16),2549.76,184.32,0.07,0.27
338,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),125209-IFY,YELLOW PINE #2 KDHT S4S (2X6X12),1274.88,92.16,0.07,0.13
339,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),137279,YELLOW PINE #2 KDHT S4S (2X10X18),794.4,50.76,0.06,0.11
340,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),139133-IFY,YELLOW PINE #2 KDHT S4S (2X8X16),2383.88,141.31,0.06,0.26
341,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),142901,YELLOW PINE #2 KDHT S4S (2X6X22),4928,358.18,0.07,0.25
342,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),149335-IFY,YELLOW PINE #2 KDHT S4S (2X6X14),2231.04,161.28,0.07,0.23
343,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),152450-IFY,YELLOW PINE #2 KDHT S4S (2X6X20),3033.6,76.8,0.03,0.33
344,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),163508-IFY,YELLOW PINE #2 KDHT S4S (2X6X10),1062.4,51.2,0.05,0.11
345,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),195987,YELLOW PINE #2 KDHT S4S (2X6X24),2700.29,193.93,0.07,0.13
346,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),150076,EURO SPF #2 and BTR PREM KDHT S4S (2X4X9 PET 104-5/8),2070.72,97.92,0.05,0.1
347,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,WOLFE LUMBER  and  SUPPLY INC,WOLFE LUMBER  and  SUPPLY INC (WOLLUMPONLA-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),162278,EURO SPF #2 and BTR PREM KDHT S4S (2X6X9 PET 104-5/8),3326.4,333.5,0.1,0.15
348,3/30/2025,3/31/2025,Central,Kansas City,KSC,Direct,MCCRAY LUMBER,MCCRAY LUMBER (MCCLUMOVEKS-4),Structural,6,Lumber (06),1,Framing Lumber (0601),SPF,Spruce-Pine-Fir (0601SPF),105526,SPF #3 UTIL SDRY (2X4X16),15099.89,705.64,0.05,1.02
349,3/30/2025,3/31/2025,Central,Kansas City,KSC,Direct,ORGILL BROTHERS  and  CO,WARDCRAFT HOMES INC #141218 (ORGBROMEMTN-343),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),260186,SIMPSON MASB CONC MASONRY MUDSILL ANCHOR,179.4,53.92,0.3,0.02
350,3/30/2025,3/31/2025,Central,Kansas City,KSC,Direct,ORGILL BROTHERS  and  CO,WARDCRAFT HOMES INC #141218 (ORGBROMEMTN-343),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),560480,HANGER SPECIAL ORDER (SPECIAL),368,110.72,0.3,0
351,3/30/2025,3/31/2025,Central,Kansas City,KSC,Direct,ORGILL BROTHERS  and  CO,WARDCRAFT HOMES INC #141218 (ORGBROMEMTN-343),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),722359,HHUS46 HANGER (4X6),87.15,26.14,0.3,0
352,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),1,Branded (0401),RIM,Rim Board (0401RIM),584076,RIM BOARD (1-1/8X11-7/8X12),702.24,270.76,0.39,0.02
353,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),186739,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X16),627.2,201.52,0.32,0.01
354,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),239446,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X12),201.6,64.8,0.32,0
355,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),356165,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X14),588,188.85,0.32,0.01
356,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),417832,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X26),218.4,70.2,0.32,0
357,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),457526,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X52),2329.6,748.8,0.32,0.05
358,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),466362,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X18),453.6,142.6,0.31,0.01
359,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),543783,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X08),44.8,14.39,0.32,0
360,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),586364,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X28),78.4,23.8,0.3,0
361,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),778448,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X30),420,128.24,0.31,0.01
362,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),787830,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X34),761.6,232.18,0.3,0.02
363,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),959953,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X20),168,54,0.32,0
364,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),102348,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X16),199.04,66.8,0.34,0
365,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),275852,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X12),223.92,75.04,0.34,0
366,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),301004,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X26),323.44,108.34,0.33,0.01
367,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),727935,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X20),248.8,83.13,0.33,0.01
368,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),838703,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X18),895.68,300.56,0.34,0.02
369,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),899289,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X14),174.16,58.3,0.33,0
370,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),978212,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X08),99.52,33.28,0.33,0
371,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),268931,SIMPSON LSSR410Z SLOPE/SKEW RAFTER HANGE (4X10),69,29.43,0.43,0
372,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),410832,IUS2.56/11.88 FM SGL JOIST HANGER (2-9/16X11-1/8),33.25,13.87,0.42,0
373,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),571296,SIMPSON LSSR2.56Z SLOPE/SKEW RAFT HGR (2-1/2),80,32.86,0.41,0
374,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,84 LUMBER,84 LBR #3908 - LENEXA KS (84LUMEIGPA-79),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),657952,BEAM HANGER HHUS410 - THD410 F/M (3-1/2X9-5/8),36,15.01,0.42,0
375,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,ABC SUPPLY,ABC L and W #7465 KANSAS CITY MO (ABCSUPBELWI-673),Specialty,1,Specialty Products (01),3,Other (0103),INS,Insulation Products (0103INS),133909,DUP XPS SCOREBOARD R10 1578 (2X48X96),5985.79,965.43,0.16,0.25
376,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,ABC SUPPLY,ABC L and W #7465 KANSAS CITY MO (ABCSUPBELWI-673),Specialty,1,Specialty Products (01),3,Other (0103),INS,Insulation Products (0103INS),192673,DUP XPS SCOREBOARD R15 ST100 (3X48X96),9978.88,1499.61,0.15,0.43
377,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,BLUETREE CASEWORK LLC,BLUETREE CASEWORK LLC (BLUCASSTJMO-1),Specialty,1,Specialty Products (01),1,Lumber (0101),SPF,Spruce (0101SPF),265025,GORMAN CRAFTSMAN BOARDS (1X6X12),266.4,68.04,0.26,0.01
378,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,BUILDERS FIRSTSOURCE,BFS #OVERKSMW-OVERLAND PARK KS (BUIFIRDALTX-446),Specialty,1,Specialty Products (01),1,Lumber (0101),WPI,White Pine (0101WPI),152020,#2 POND PINE KD S4S (1X12X16),1481.73,266.7,0.18,0.04
379,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,BUILDERS FIRSTSOURCE,BFS #OVERKSMW-OVERLAND PARK KS (BUIFIRDALTX-446),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),115819,MDF (3/4X61X145),287.28,94.05,0.33,0.01
380,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,BUILDERS FIRSTSOURCE,BFS #OVERKSMW-OVERLAND PARK KS (BUIFIRDALTX-446),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),232773,MDF (1/4X61X145),93.15,29.34,0.31,0
381,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,BUILDERS FIRSTSOURCE,BFS #OVERKSMW-OVERLAND PARK KS (BUIFIRDALTX-446),Specialty,2,Industrial Products (02),2,Panels (0202),PLD,Plywood Domestic (0202PLD),176654,PRO CORE P/S WHITE OAK A-1 (3/4X48.5X96.5),3623.04,549.75,0.15,0.06
382,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,BUILDERS FIRSTSOURCE,BFS #OVERKSMW-OVERLAND PARK KS (BUIFIRDALTX-446),Specialty,5,Millwork Products (05),1,Import (0501),SWD,Softwood (0501SWD),193927,MLD WPI 413 FJ CASING (11/16X3-1/4X16),10997.38,2243.87,0.2,0.26
383,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CENTURY BUILDING SOLUTIONS,CENTURY BUILDING SOLUTIONS (CENHOMLAWKS-1),Specialty,3,Siding Products (03),3,Other (0303),FCM,Fiber Cement (0303FCM),156449,ALLURA PANEL TRAD PRIMED 1311259 (5/16X4X8),656.74,187.91,0.29,0.02
384,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CENTURY BUILDING SOLUTIONS,CENTURY BUILDING SOLUTIONS (CENHOMLAWKS-1),Specialty,3,Siding Products (03),3,Other (0303),FCM,Fiber Cement (0303FCM),199293,ALLURA SHAKE SQUARE EDGE TRADITIONAL (16X48),1113.6,299.26,0.27,0.03
385,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CENTURY BUILDING SOLUTIONS,CENTURY BUILDING SOLUTIONS (CENHOMLAWKS-1),Specialty,3,Siding Products (03),3,Other (0303),FCM,Fiber Cement (0303FCM),199902,ALLURA SOFFIT SOLID TRAD PRIMED 1311958 (1/4X12X12),340,97.77,0.29,0.01
386,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CENTURY BUILDING SOLUTIONS,CENTURY BUILDING SOLUTIONS (CENHOMLAWKS-1),Specialty,3,Siding Products (03),3,Other (0303),FCM,Fiber Cement (0303FCM),200239,ALLURA SOFFIT VENTED TRAD PRIMED 1311960 (1/4X12X12),431.2,148.5,0.34,0.01
387,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CENTURY BUILDING SOLUTIONS,CENTURY BUILDING SOLUTIONS (CENHOMLAWKS-1),Specialty,3,Siding Products (03),3,Other (0303),FCM,Fiber Cement (0303FCM),414505,ALLURA TRIM REVERSIBLE (5/4X4X12'),69.2,16.6,0.24,0
388,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CENTURY BUILDING SOLUTIONS,CENTURY BUILDING SOLUTIONS (CENHOMLAWKS-1),Specialty,3,Siding Products (03),3,Other (0303),FCM,Fiber Cement (0303FCM),426989,ALLURA TRIM REVERSIBLE (5/4X8X12'),692,129,0.19,0.02
389,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CENTURY BUILDING SOLUTIONS,CENTURY BUILDING SOLUTIONS (CENHOMLAWKS-1),Specialty,3,Siding Products (03),3,Other (0303),FCM,Fiber Cement (0303FCM),741710,ALLURA TRIM REVERSIBLE (5/4X2X12),77.9,19,0.24,0
390,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CIMARRON LBR  and  SUPPLY CO,SUTHERLAND LUMBER CO #1219 (CIMLBRKANMO-39),Specialty,1,Specialty Products (01),1,Lumber (0101),TRT,Treated (0101TRT),167288,SYP #2 CCA TREATED GC (5X5X12),359.7,123.94,0.34,0.03
391,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CS HUMPHREY CO,CS HUMPHREY CO (CSHUMKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),240272,PARTICLEBOARD IND NAUF (11/16X49X97),852.72,153.59,0.18,0.07
392,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CS HUMPHREY CO,CS HUMPHREY CO (CSHUMKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),647603,PARTICLEBOARD IND POND PINE (11/16X49X121),128,47.2,0.37,0.01
393,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CS HUMPHREY CO,CS HUMPHREY CO (CSHUMKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),777647,PARTICLEBOARD IND POND PINE (11/16X61X121),142.23,42.67,0.3,0.01
394,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CUSTOM CABINETS BY LAWRENCE,CUSTOM CABINETS BY LAWRENCE (CUSCABKANKS-1),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),761400,PARTICLEBOARD IND NAUF VESTA (1/2X49X97),807.5,116.29,0.14,0.06
395,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CUSTOM CABINETS BY LAWRENCE,CUSTOM CABINETS BY LAWRENCE (CUSCABKANKS-1),Specialty,2,Industrial Products (02),2,Panels (0202),PLD,Plywood Domestic (0202PLD),477908,P/C R/C NAT BIRCH B-2 (3/4X48.5X96.5),1615.5,213.96,0.13,0.06
396,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CUSTOM CABINETS BY LAWRENCE,CUSTOM CABINETS BY LAWRENCE (CUSCABKANKS-1),Specialty,2,Industrial Products (02),2,Panels (0202),PLD,Plywood Domestic (0202PLD),486384,PRO CORE P/S WALNUT A-1 (3/4X48.5X96.5),1612.5,280.26,0.17,0.02
397,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,CUSTOM CABINETS BY LAWRENCE,CUSTOM CABINETS BY LAWRENCE (CUSCABKANKS-1),Specialty,2,Industrial Products (02),2,Panels (0202),PLD,Plywood Domestic (0202PLD),737815,F/C R/C NAT BIRCH A-1 MPF (1/4X48.5X96.5),1208.75,210.7,0.17,0.02
398,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),1,Branded (0401),RIM,Rim Board (0401RIM),584076,RIM BOARD (1-1/8X11-7/8X12),733.92,302.44,0.41,0.02
399,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),186739,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X16),46.4,15.99,0.34,0
400,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),239446,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X12),34.8,12,0.34,0
